PWSID,PWS_NAME,CITY_SERVED,STATE,STATE_NAME,PWS_TYPE_CODE,PWS_TYPE_SHORT,SOURCE_WATER,PWS_SIZE,POPULATION_SERVED_COUNT,FISCAL_YEAR,VIOLATION_NAME,VIOLATION_ID,RULE_NAME,BEGIN_YEAR,END_YEAR,RTC_YEAR,ACUTE_HEALTH_BASED,HEALTH_BASED,MONITORING_REPORTING,PUBLIC_NOTIF_OTHER
MN5690661,Forest Lane Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Monthly (TCR)",42557,TCR,2012,2012,2012,N,Y,N,N
MN5560699,Ottertail Beach Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,40,2015,"Monitoring, Routine Major (TCR)",46972,TCR,2014,2014,,N,N,Y,N
MN5560700,Mrs. B's Restaurant,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,40,2015,"Monitoring, Regular",46973,Nitrates,2014,2014,,N,N,Y,N
MN5490080,Camp Shamineau,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,400,2014,"MCL, Monthly (TCR)",47810,TCR,2014,2014,2014,N,Y,N,N
MN5490080,Camp Shamineau,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,400,2014,"Monitoring, Routine Major (TCR)",46975,TCR,2014,2014,,N,N,Y,N
MN5490080,Camp Shamineau,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,400,2014,"MCL, Monthly (TCR)",46333,TCR,2013,2013,2014,N,Y,N,N
MN5490080,Camp Shamineau,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,400,2014,"Monitoring, Routine Major (TCR)",46279,TCR,2014,2014,2014,N,N,Y,N
MN5490080,Camp Shamineau,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,400,2013,"MCL, Monthly (TCR)",46333,TCR,2013,2013,2014,N,Y,N,N
MN5490080,Camp Shamineau,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,400,2012,"MCL, Monthly (TCR)",43558,TCR,2012,2012,2012,N,Y,N,N
MN5490080,Camp Shamineau,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,400,2011,"MCL, Monthly (TCR)",42124,TCR,2011,2011,2011,N,Y,N,N
MN5490082,Auger's Pine View Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2014,"MCL, Monthly (TCR)",46334,TCR,2013,2013,,N,Y,N,N
MN5490082,Auger's Pine View Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2013,"MCL, Monthly (TCR)",46334,TCR,2013,2013,,N,Y,N,N
MN5560416,Young Life Castaway Club,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,450,2014,"MCL, Monthly (TCR)",47818,TCR,2014,2014,2014,N,Y,N,N
MN5560699,Ottertail Beach Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,40,2013,"MCL, Monthly (TCR)",45371,TCR,2013,2013,2013,N,Y,N,N
MN5560700,Mrs. B's Restaurant,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,40,2014,"Monitoring, Regular",45866,Nitrates,2013,2013,2014,N,N,Y,N
MN5560700,Mrs. B's Restaurant,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,40,2014,"Monitoring, Regular",46973,Nitrates,2014,2014,,N,N,Y,N
MN5560700,Mrs. B's Restaurant,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,40,2013,"Monitoring, Regular",45866,Nitrates,2013,2013,2014,N,N,Y,N
MN5770105,Birchwood Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Monthly (TCR)",43576,TCR,2012,2012,2012,N,Y,N,N
MN5680170,"Intercept Industries, Ltd.",,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,45,2013,"MCL, Monthly (TCR)",44581,TCR,2013,2013,2013,N,Y,N,N
MN5560639,Maplewood State Park,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,75,2015,"MCL, Monthly (TCR)",48981,TCR,2015,2015,2015,N,Y,N,N
MN5650036,Southern Minnesota Beet Sugar Co-op,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,343,2011,"MCL, Monthly (TCR)",40862,TCR,2011,2011,2011,N,Y,N,N
MN5580164,St. Joseph's Catholic Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,140,2015,"MCL, Monthly (TCR)",47822,TCR,2014,2014,2015,N,Y,N,N
MN5710394,Santiago Country Store,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,500,2011,"MCL, Monthly (TCR)",41413,TCR,2011,2011,2011,N,Y,N,N
MN5580006,Emmanuel Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Monthly (TCR)",42550,TCR,2012,2012,2012,N,Y,N,N
MN5580008,Audubon Center of the North Woods,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,100,2012,"MCL, Monthly (TCR)",41406,TCR,2011,2011,2012,N,Y,N,N
MN5580008,Audubon Center of the North Woods,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,100,2011,"MCL, Monthly (TCR)",41406,TCR,2011,2011,2012,N,Y,N,N
MN5640172,Dacotah Ridge Golf Course,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Monthly (TCR)",41750,TCR,2012,2012,2012,N,Y,N,N
MN5690067,ArcelorMittal Minorca Mine Inc.,,MN,Minnesota,NTNCWS,Non-Community,SW,Very Small,225,2015,Treatment Technique (SWTR and GWR),47851,SWTR,2015,2015,2015,Y,Y,N,N
MN5720020,St. Peter's Lutheran Church and School,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,275,2015,"Monitoring, Regular",47891,Arsenic,2014,2014,2015,N,N,Y,N
MN5690674,Myrtle Lake Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2011,"MCL, Monthly (TCR)",34475,TCR,2007,2007,2013,N,Y,N,N
MN5560971,Aastad Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2012,"Monitoring, Routine Major (TCR)",41646,TCR,2011,2011,2012,N,N,Y,N
MN5560971,Aastad Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2011,"Monitoring, Routine Major (TCR)",41646,TCR,2011,2011,2012,N,N,Y,N
MN5660718,Hope United Methodist Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,120,2013,Follow-up Or Routine LCR Tap M/R,44505,LCR,2013,,2013,N,N,Y,N
MN5660720,Valley Grove Preservation Society,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2014,"Monitoring, Routine Major (TCR)",47729,TCR,2014,2014,,N,N,Y,N
MN5660720,Valley Grove Preservation Society,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2013,"MCL, Monthly (TCR)",45375,TCR,2013,2013,2013,N,Y,N,N
MN5660720,Valley Grove Preservation Society,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Monthly (TCR)",42553,TCR,2012,2012,2012,N,Y,N,N
MN5690230,Kettle Falls Hotel,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2011,"Monitoring, Routine Major (TCR)",39159,TCR,2010,2010,2011,N,N,Y,N
MN5690237,"Nelson's Resort, Inc.",,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,60,2013,Monitoring of Treatment (SWTR-Filter),45833,SWTR,2013,2013,2013,N,N,Y,N
MN5690237,"Nelson's Resort, Inc.",,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,60,2013,"Monitoring, Turbidity (Enhanced SWTR)",45832,LT1 ESWTR,2013,2013,2013,N,N,Y,N
MN5690240,Pine Point Lodge,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,35,2014,"MCL, Acute (TCR)",41753,TCR,2011,2011,2014,Y,Y,N,N
MN5690240,Pine Point Lodge,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,35,2013,"MCL, Acute (TCR)",41753,TCR,2011,2011,2014,Y,Y,N,N
MN5690240,Pine Point Lodge,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,35,2012,"MCL, Acute (TCR)",41753,TCR,2011,2011,2014,Y,Y,N,N
MN5690240,Pine Point Lodge,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,35,2011,"MCL, Acute (TCR)",41753,TCR,2011,2011,2014,Y,Y,N,N
MN5690222,Krueger's Harmony Beach Resort & Lodge,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2015,Monthly Turbidity Exceed (Enhanced SWTR),48896,LT1 ESWTR,2015,2015,2015,Y,Y,N,N
MN5610485,Koep's Glenwood Corner,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,30,2014,"MCL, Average",44594,Nitrates,2013,2014,2014,Y,Y,N,N
MN5610485,Koep's Glenwood Corner,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,30,2013,"MCL, Average",44594,Nitrates,2013,2014,2014,Y,Y,N,N
MN5610081,Minnewaska Golf Club,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2013,"MCL, Acute (TCR)",45372,TCR,2013,2013,2013,Y,Y,N,N
MN5610104,"Glenwood State Bank, Villard Branch",,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,40,2012,"MCL, Monthly (TCR)",43561,TCR,2012,2012,2012,N,Y,N,N
MN5610131,"Massman Automation Designs, LLC",,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,100,2012,"MCL, Monthly (TCR)",42225,TCR,2012,2012,2012,N,Y,N,N
MN5650013,Triple J Family Farms,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,150,2013,Initial Tap Sampling for Pb and Cu,44489,LCR,2013,,2013,N,N,Y,N
MN5650013,Triple J Family Farms,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,150,2013,"Monitoring, Routine Major (TCR)",44488,TCR,2013,2013,2013,N,N,Y,N
MN5690381,St. Louis County Land & Minerals Dept.,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,28,2014,"MCL, Monthly (TCR)",46342,TCR,2014,2014,2014,N,Y,N,N
MN5690382,Anderson's Canoe Outfitters,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2014,"MCL, Monthly (TCR)",47052,TCR,2014,2014,2015,N,Y,N,N
MN5690382,Anderson's Canoe Outfitters,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2013,"MCL, Monthly (TCR)",42556,TCR,2012,2012,2013,N,Y,N,N
MN5690382,Anderson's Canoe Outfitters,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2012,"MCL, Monthly (TCR)",42556,TCR,2012,2012,2013,N,Y,N,N
MN5690382,Anderson's Canoe Outfitters,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2011,"MCL, Monthly (TCR)",41412,TCR,2010,2010,2011,N,Y,N,N
MN5680001,Hayes Lake State Park,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2011,"MCL, Monthly (TCR)",41410,TCR,2011,2011,2011,N,Y,N,N
MN5610042,St. John's Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,110,2015,"MCL, Monthly (TCR)",48227,TCR,2015,2015,,N,Y,N,N
MN5610062,Lake Reno Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,38,2015,"MCL, Monthly (TCR)",48982,TCR,2015,2015,2015,N,Y,N,N
MN5690187,Glenwood Lodge,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2012,"MCL, Monthly (TCR)",39231,TCR,2010,2010,2012,N,Y,N,N
MN5690187,Glenwood Lodge,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2011,"MCL, Monthly (TCR)",39231,TCR,2010,2010,2012,N,Y,N,N
MN5690191,Ash Trail Lodge,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,40,2014,"MCL, Monthly (TCR)",45933,TCR,2013,2013,2015,N,Y,N,N
MN5690191,Ash Trail Lodge,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,40,2013,"MCL, Monthly (TCR)",45933,TCR,2013,2013,2015,N,Y,N,N
MN5690113,Deer Horn Resort,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2012,Monthly Turbidity Exceed (Enhanced SWTR),41604,LT1 ESWTR,2011,2011,2012,Y,Y,N,N
MN5690113,Deer Horn Resort,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2011,Monthly Turbidity Exceed (Enhanced SWTR),41604,LT1 ESWTR,2011,2011,2012,Y,Y,N,N
MN5560215,Spruce Lodge,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,40,2014,"MCL, Monthly (TCR)",47041,TCR,2014,2014,2014,N,Y,N,N
MN5560461,NAPA - Battle Lake Auto Parts,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Average",42135,Nitrates,2012,2012,2012,Y,Y,N,N
MN5580344,Kerrick Bar,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2013,"MCL, Average",43598,Nitrates,2012,2013,2013,Y,Y,N,N
MN5580344,Kerrick Bar,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Monthly (TCR)",44577,TCR,2012,2012,2012,N,Y,N,N
MN5580344,Kerrick Bar,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Average",43598,Nitrates,2012,2013,2013,Y,Y,N,N
MN5710309,Broadway Pizza Bar,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,190,2013,"MCL, Monthly (TCR)",45382,TCR,2013,2013,2013,N,Y,N,N
MN5690016,Breeze Inn,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2014,"Monitoring, Routine Major (TCR)",46530,TCR,2014,2014,2014,N,N,Y,N
MN5690016,Breeze Inn,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2014,"Monitoring, Routine Major (TCR)",47724,TCR,2014,2014,2015,N,N,Y,N
MN5690016,Breeze Inn,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2013,"Monitoring, Routine Major (TCR)",45872,TCR,2013,2013,2013,N,N,Y,N
MN5690016,Breeze Inn,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2013,"Monitoring, Routine Major (TCR)",45310,TCR,2013,2013,2013,N,N,Y,N
MN5690020,U.S. Steel-Minntac,,MN,Minnesota,NTNCWS,Non-Community,SW,Small,1250,2014,Treatment Technique (SWTR and GWR),46247,SWTR,2014,2014,2014,Y,Y,N,N
MN5690020,U.S. Steel-Minntac,,MN,Minnesota,NTNCWS,Non-Community,SW,Small,1250,2012,Monitoring and Reporting (DBP),43500,St1 DBP,2012,2012,2012,N,N,Y,N
MN5690020,U.S. Steel-Minntac,,MN,Minnesota,NTNCWS,Non-Community,SW,Small,1250,2012,"Monitoring, Routine Major (TCR)",43475,TCR,2012,2012,2012,N,N,Y,N
MN5560991,Lake Region Recreation Center,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2015,"MCL, Average",49022,Nitrates,2015,2016,,Y,Y,N,N
MN5650021,Sister's Saloon,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2011,"MCL, Monthly (TCR)",40861,TCR,2011,2011,2011,N,Y,N,N
MN5610466,Pelican Lake Estates,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2014,"MCL, Monthly (TCR)",47827,TCR,2014,2014,2014,N,Y,N,N
MN5770095,Sidewalk Bar and Grill,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2012,"MCL, Monthly (TCR)",43575,TCR,2012,2012,2012,N,Y,N,N
MN5770097,St. Alexius Catholic Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,200,2014,"MCL, Monthly (TCR)",46349,TCR,2014,2014,2014,N,Y,N,N
MN5720013,Gibbon Sportsmans Club,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,75,2012,"MCL, Monthly (TCR)",43570,TCR,2012,2012,2012,N,Y,N,N
MN5660722,Lake Country Convenience and Bait,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,100,2013,"MCL, Monthly (TCR)",44580,TCR,2013,2013,2013,N,Y,N,N
MN5660723,Holy Cross School,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,250,2014,Follow-up Or Routine LCR Tap M/R,45878,LCR,2014,,2014,N,N,Y,N
MN5550052,East St. Olaf Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,250,2015,"MCL, Monthly (TCR)",48978,TCR,2015,2015,,N,Y,N,N
MN5690167,Camp Esquagama,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2014,"MCL, Monthly (TCR)",47829,TCR,2014,2014,2015,N,Y,N,N
MN5691027,KT's Floodwood Lake Resort LLC,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2011,"MCL, Monthly (TCR)",39619,TCR,2010,2010,2011,N,Y,N,N
MN5660703,Sakatah Lake State Park,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2011,"MCL, Monthly (TCR)",41409,TCR,2011,2011,2011,N,Y,N,N
MN5690756,Sunset Bar and Grill,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Monthly (TCR)",41757,TCR,2011,2011,2012,N,Y,N,N
MN5690756,Sunset Bar and Grill,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2011,"MCL, Monthly (TCR)",41757,TCR,2011,2011,2012,N,Y,N,N
MN5560579,Grove Lake Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,100,2014,"MCL, Monthly (TCR)",46336,TCR,2014,2014,2014,N,Y,N,N
MN5560146,Wee Villa Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,150,2011,"MCL, Monthly (TCR)",41403,TCR,2011,2011,2011,N,Y,N,N
MN5560149,Bonnie and Clydes,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2013,"MCL, Average",35198,Nitrates,2008,2013,2013,Y,Y,N,N
MN5560149,Bonnie and Clydes,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Average",35198,Nitrates,2008,2013,2013,Y,Y,N,N
MN5560149,Bonnie and Clydes,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2011,"MCL, Average",35198,Nitrates,2008,2013,2013,Y,Y,N,N
MN5580057,Sacred Heart Catholic Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2012,"MCL, Monthly (TCR)",38213,TCR,2009,2009,2012,N,Y,N,N
MN5580057,Sacred Heart Catholic Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2011,"MCL, Monthly (TCR)",38213,TCR,2009,2009,2012,N,Y,N,N
MN5580061,Faith Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,100,2012,"MCL, Monthly (TCR)",41744,TCR,2012,2012,2012,N,Y,N,N
MN5500078,Countryside Mobile Home Park,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,27,2015,"MCL, Monthly (TCR)",47815,TCR,2015,2015,2015,N,Y,N,N
MN5620537,Four Seasons,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2014,"MCL, Monthly (TCR)",45931,TCR,2013,2013,2014,N,Y,N,N
MN5620537,Four Seasons,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,50,2013,"MCL, Monthly (TCR)",45931,TCR,2013,2013,2014,N,Y,N,N
MN5690101,Shagawa Inn,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2015,"MCL, Monthly (TCR)",48986,TCR,2015,2015,2015,N,Y,N,N
MN5690102,United Taconite,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,200,2015,Monitoring and Reporting (DBP),44752,St1 DBP,2013,2013,,N,N,Y,N
MN5560639,Maplewood State Park,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,75,2013,"MCL, Monthly (TCR)",45369,TCR,2013,2013,2013,N,Y,N,N
MN5690217,Voyageur Cove Resort,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2014,Monitoring of Treatment (SWTR-Filter),47645,SWTR,2014,2014,2014,N,N,Y,N
MN5690217,Voyageur Cove Resort,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2014,"Monitoring, Turbidity (Enhanced SWTR)",47644,LT1 ESWTR,2014,2014,2014,N,N,Y,N
MN5690218,Muskego Point Resort,,MN,Minnesota,TNCWS,Non-Community,SW,Very Small,25,2011,"Monitoring, Routine Major (TCR)",41627,TCR,2011,2011,2011,N,N,Y,N
MN5690219,"Sunset Resort, Inc.",,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,30,2014,"Monitoring, Routine Major (TCR)",47714,TCR,2014,2014,2015,N,N,Y,N
MN5690220,Mesaba Range Co-op Park Association,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2013,"MCL, Monthly (TCR)",45377,TCR,2013,2013,2013,N,Y,N,N
MN5690220,Mesaba Range Co-op Park Association,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2011,"MCL, Monthly (TCR)",41411,TCR,2011,2011,2011,N,Y,N,N
MN5580106,Oak Lake Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2015,"MCL, Monthly (TCR)",47821,TCR,2014,2014,2015,N,Y,N,N
MN5730129,Big Sauk Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,60,2015,"MCL, Average",49025,Nitrates,2015,2016,,Y,Y,N,N
MN5691037,Kountry Krossroads,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2015,"MCL, Monthly (TCR)",48235,TCR,2015,2015,2015,N,Y,N,N
MN5430193,Crown Court,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,65,2014,Initial Tap Sampling for Pb and Cu,46285,LCR,2014,,2014,N,N,Y,N
MN5690362,New Life Covenant Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,56,2014,"MCL, Monthly (TCR)",47051,TCR,2014,2014,2014,N,Y,N,N
MN5690362,New Life Covenant Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,56,2012,"MCL, Monthly (TCR)",41755,TCR,2012,2012,2012,N,Y,N,N
MN5580408,First Presbyterian Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2013,"MCL, Monthly (TCR)",44579,TCR,2013,2013,2013,N,Y,N,N
MN5560199,Thrift Store Boys and Girls Club - Perha,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2011,"MCL, Monthly (TCR)",41741,TCR,2011,2011,2011,N,Y,N,N
MN5690916,Country Roads,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2014,"MCL, Monthly (TCR)",42558,TCR,2012,2012,,N,Y,N,N
MN5690916,Country Roads,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2013,"MCL, Monthly (TCR)",42558,TCR,2012,2012,,N,Y,N,N
MN5690916,Country Roads,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Monthly (TCR)",42558,TCR,2012,2012,,N,Y,N,N
MN5690916,Country Roads,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2011,"MCL, Monthly (TCR)",40863,TCR,2010,2010,2011,N,Y,N,N
MN5820546,Northern Funding LLP,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,150,2014,Initial Tap Sampling for Pb and Cu,45311,LCR,2013,,2014,N,N,Y,N
MN5820546,Northern Funding LLP,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,150,2013,"MCL, Monthly (TCR)",45395,TCR,2013,2013,2013,N,Y,N,N
MN5820546,Northern Funding LLP,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,150,2013,Initial Tap Sampling for Pb and Cu,45311,LCR,2013,,2014,N,N,Y,N
MN5820546,Northern Funding LLP,,MN,Minnesota,NTNCWS,Non-Community,GW,Very Small,150,2013,Follow-up Or Routine LCR Tap M/R,43496,LCR,2013,,2013,N,N,Y,N
MN5820552,Arcola Mills Conference & Retreat Center,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Monthly (TCR)",42577,TCR,2012,2012,2012,N,Y,N,N
MN5770246,Ueckers Campground,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2014,"MCL, Monthly (TCR)",43578,TCR,2012,2012,,N,Y,N,N
MN5770246,Ueckers Campground,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2013,"MCL, Monthly (TCR)",43578,TCR,2012,2012,,N,Y,N,N
MN5770246,Ueckers Campground,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Monthly (TCR)",43578,TCR,2012,2012,,N,Y,N,N
MN5640006,Bethany Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,78,2014,"Monitoring, Routine Major (TCR)",47699,TCR,2014,2014,,N,N,Y,N
MN5640006,Bethany Lutheran Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,78,2011,"Monitoring, Routine Major (TCR)",39528,TCR,2010,2010,2011,N,N,Y,N
MN5690928,LA's Restaurant,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Monthly (TCR)",42227,TCR,2012,2012,2012,N,Y,N,N
MN5690930,Glenmore Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Acute (TCR)",42559,TCR,2012,2012,2012,Y,Y,N,N
MN5650028,Palmyra Covenant Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,100,2013,"MCL, Monthly (TCR)",43563,TCR,2012,2012,2013,N,Y,N,N
MN5650028,Palmyra Covenant Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,100,2012,"MCL, Monthly (TCR)",43563,TCR,2012,2012,2013,N,Y,N,N
MN5770049,Circle R Ranch,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,160,2012,"MCL, Monthly (TCR)",41769,TCR,2011,2011,2012,N,Y,N,N
MN5770049,Circle R Ranch,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,160,2011,"MCL, Monthly (TCR)",41769,TCR,2011,2011,2012,N,Y,N,N
MN5770068,Holiday Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,60,2012,"MCL, Monthly (TCR)",43574,TCR,2012,2012,2012,N,Y,N,N
MN5770079,Sunfish Resort,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,30,2014,"Monitoring, Regular",46974,Nitrates,2014,2014,,N,N,Y,N
MN5730174,St. John's Catholic Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,175,2014,Monitoring and Reporting (DBP),46296,St1 DBP,2014,2014,2014,N,N,Y,N
MN5730174,St. John's Catholic Church,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,175,2013,Monitoring and Reporting (DBP),44757,St1 DBP,2013,2013,2013,N,N,Y,N
MN5690164,Vermilion Dam Lodge,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Monthly (TCR)",41752,TCR,2011,2011,2012,N,Y,N,N
MN5690164,Vermilion Dam Lodge,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2012,"MCL, Monthly (TCR)",43565,TCR,2012,2012,2012,N,Y,N,N
MN5690164,Vermilion Dam Lodge,,MN,Minnesota,TNCWS,Non-Community,GW,Very Small,25,2011,"MCL, Monthly (TCR)",41752,TCR,2011,2011,2012,N,Y,N,N
